================================================================================
🎓 Teaching 6 failed P1 subagents (with GitHub token)...
================================================================================


[1/6] Teaching schema-generator...
--------------------------------------------------------------------------------
2026-05-14 16:14:20 [info     ] teaching_start                 component=skill_teacher domain=schema markup generation subagent=schema-generator
2026-05-14 16:14:33 [info     ] cloning_repo                   component=skill_selector path=/Users/mikhaileliseev/temp/research-repos/gemini-seo url=https://github.com/avalonreset/gemini-seo
2026-05-14 16:14:56 [info     ] repo_cloned                    component=skill_selector path=/Users/mikhaileliseev/temp/research-repos/gemini-seo
2026-05-14 16:14:56 [info     ] repo_cloned_success            component=skill_selector path=/Users/mikhaileliseev/temp/research-repos/gemini-seo url=https://github.com/avalonreset/gemini-seo
2026-05-14 16:14:56 [info     ] cloning_repo                   component=skill_selector path=/Users/mikhaileliseev/temp/research-repos/wagtail-herald url=https://github.com/kkm-horikawa/wagtail-herald
2026-05-14 16:14:58 [info     ] repo_cloned                    component=skill_selector path=/Users/mikhaileliseev/temp/research-repos/wagtail-herald
2026-05-14 16:14:58 [info     ] repo_cloned_success            component=skill_selector path=/Users/mikhaileliseev/temp/research-repos/wagtail-herald url=https://github.com/kkm-horikawa/wagtail-herald
2026-05-14 16:14:58 [info     ] cloning_repo                   component=skill_selector path=/Users/mikhaileliseev/temp/research-repos/SolitonKIT url=https://github.com/solid-ninja/SolitonKIT
2026-05-14 16:15:36 [info     ] repo_cloned                    component=skill_selector path=/Users/mikhaileliseev/temp/research-repos/SolitonKIT
2026-05-14 16:15:36 [info     ] repo_cloned_success            component=skill_selector path=/Users/mikhaileliseev/temp/research-repos/SolitonKIT url=https://github.com/solid-ninja/SolitonKIT
2026-05-14 16:15:36 [info     ] repo_already_cloned            component=skill_selector path=/Users/mikhaileliseev/temp/research-repos/context-cli url=https://github.com/hanselhansel/context-cli
2026-05-14 16:15:36 [info     ] research_and_clone_complete    component=skill_selector repos_cloned=16 subagent=schema-generator total_repos_found=18
2026-05-14 16:15:36 [info     ] step_2_extract_skills          component=skill_teacher repos=16
2026-05-14 16:15:36 [info     ] extracting_skills              component=skill_selector repo_path=/Users/mikhaileliseev/temp/research-repos/Schema-Markup-Generator subagent_type=schema-generator
2026-05-14 16:15:36 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:36 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:36 [info     ] skills_extracted               component=skill_selector count=0
2026-05-14 16:15:36 [info     ] skills_extracted_from_repo     component=skill_teacher repo=https://github.com/galafis/Schema-Markup-Generator skills_count=0
2026-05-14 16:15:36 [info     ] extracting_skills              component=skill_selector repo_path=/Users/mikhaileliseev/temp/research-repos/rapid-schema-markup subagent_type=schema-generator
2026-05-14 16:15:36 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:36 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:36 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:36 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:36 [info     ] skills_extracted               component=skill_selector count=0
2026-05-14 16:15:36 [info     ] skills_extracted_from_repo     component=skill_teacher repo=https://github.com/MopicMP/rapid-schema-markup skills_count=0
2026-05-14 16:15:36 [info     ] extracting_skills              component=skill_selector repo_path=/Users/mikhaileliseev/temp/research-repos/blog-schema-generator subagent_type=schema-generator
2026-05-14 16:15:36 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:36 [info     ] skills_extracted               component=skill_selector count=0
2026-05-14 16:15:36 [info     ] skills_extracted_from_repo     component=skill_teacher repo=https://github.com/todd-orourke/blog-schema-generator skills_count=0
2026-05-14 16:15:36 [info     ] extracting_skills              component=skill_selector repo_path=/Users/mikhaileliseev/temp/research-repos/fair-metadata-generator subagent_type=schema-generator
2026-05-14 16:15:36 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:36 [info     ] skills_extracted               component=skill_selector count=0
2026-05-14 16:15:36 [info     ] skills_extracted_from_repo     component=skill_teacher repo=https://github.com/kodymoodley/fair-metadata-generator skills_count=0
2026-05-14 16:15:36 [info     ] extracting_skills              component=skill_selector repo_path=/Users/mikhaileliseev/temp/research-repos/AI-Semantic-Schema-Generator subagent_type=schema-generator
2026-05-14 16:15:36 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:36 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:36 [info     ] skills_extracted               component=skill_selector count=0
2026-05-14 16:15:36 [info     ] skills_extracted_from_repo     component=skill_teacher repo=https://github.com/hembrarochelle-dev/AI-Semantic-Schema-Generator skills_count=0
2026-05-14 16:15:36 [info     ] extracting_skills              component=skill_selector repo_path=/Users/mikhaileliseev/temp/research-repos/openclaw-seo-toolkit subagent_type=schema-generator
2026-05-14 16:15:36 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:36 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:36 [info     ] skills_extracted               component=skill_selector count=0
2026-05-14 16:15:36 [info     ] skills_extracted_from_repo     component=skill_teacher repo=https://github.com/jingchang0623-crypto/openclaw-seo-toolkit skills_count=0
2026-05-14 16:15:36 [info     ] extracting_skills              component=skill_selector repo_path=/Users/mikhaileliseev/temp/research-repos/pandas subagent_type=schema-generator
2026-05-14 16:15:36 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:36 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:36 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:36 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:36 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:36 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:36 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:36 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:36 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:36 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:36 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:36 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:36 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:36 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:36 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:36 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:36 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:36 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:36 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:36 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:36 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:36 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:36 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:36 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:36 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:36 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:36 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:36 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:36 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:36 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:36 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:36 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:36 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:36 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:36 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:36 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:36 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:37 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:38 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:38 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:38 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:38 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:38 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:38 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:38 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:38 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:38 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:38 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:38 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:38 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:38 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:38 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:38 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:38 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:38 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:38 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:38 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:38 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:38 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:38 [info     ] functions_extracted_from_file  component=skill_selector count=65 subagent_type=schema-generator
2026-05-14 16:15:38 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:38 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:38 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:38 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
2026-05-14 16:15:38 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=schema-generator
