================================================================================
🎓 Teaching remaining 9 P1 subagents...
================================================================================


[1/9] Teaching ad-copy...
--------------------------------------------------------------------------------
2026-05-14 16:10:26 [info     ] teaching_start                 component=skill_teacher domain=advertising copy generation subagent=ad-copy
2026-05-14 16:10:30 [info     ] repo_already_cloned            component=skill_selector path=/Users/mikhaileliseev/temp/research-repos/tapi-yandex-direct url=https://github.com/pavelmaksimov/tapi-yandex-direct
2026-05-14 16:10:30 [info     ] repo_already_cloned            component=skill_selector path=/Users/mikhaileliseev/temp/research-repos/yandex-py url=https://github.com/limepillX/yandex-py
2026-05-14 16:10:30 [info     ] repo_already_cloned            component=skill_selector path=/Users/mikhaileliseev/temp/research-repos/direct_api url=https://github.com/iakovleva/direct_api
2026-05-14 16:10:30 [info     ] repo_already_cloned            component=skill_selector path=/Users/mikhaileliseev/temp/research-repos/yandex-direct-api url=https://github.com/dpmn-agency/yandex-direct-api
2026-05-14 16:10:30 [info     ] repo_already_cloned            component=skill_selector path=/Users/mikhaileliseev/temp/research-repos/Dinamika_test_api_yandex_direct url=https://github.com/IrinaVeselkova/Dinamika_test_api_yandex_direct
2026-05-14 16:10:30 [info     ] repo_already_cloned            component=skill_selector path=/Users/mikhaileliseev/temp/research-repos/googleads-python-lib url=https://github.com/googleads/googleads-python-lib
2026-05-14 16:10:30 [info     ] repo_already_cloned            component=skill_selector path=/Users/mikhaileliseev/temp/research-repos/google-ads-python url=https://github.com/googleads/google-ads-python
2026-05-14 16:10:30 [info     ] repo_already_cloned            component=skill_selector path=/Users/mikhaileliseev/temp/research-repos/google-ads-performance-downloader url=https://github.com/a11global/google-ads-performance-downloader
2026-05-14 16:10:30 [info     ] repo_already_cloned            component=skill_selector path=/Users/mikhaileliseev/temp/research-repos/google-ads-api-agent url=https://github.com/itallstartedwithaidea/google-ads-api-agent
2026-05-14 16:10:30 [info     ] repo_already_cloned            component=skill_selector path=/Users/mikhaileliseev/temp/research-repos/google-ads-stubs url=https://github.com/henribru/google-ads-stubs
2026-05-14 16:10:30 [info     ] repo_already_cloned            component=skill_selector path=/Users/mikhaileliseev/temp/research-repos/Aibot url=https://github.com/DSMPromo/Aibot
2026-05-14 16:10:30 [info     ] research_and_clone_complete    component=skill_selector repos_cloned=16 subagent=ad-copy total_repos_found=16
2026-05-14 16:10:30 [info     ] step_2_extract_skills          component=skill_teacher repos=16
2026-05-14 16:10:30 [info     ] extracting_skills              component=skill_selector repo_path=/Users/mikhaileliseev/temp/research-repos/google-ads-generator-with-ai-assistants subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [info     ] skills_extracted               component=skill_selector count=0
2026-05-14 16:10:30 [info     ] skills_extracted_from_repo     component=skill_teacher repo=https://github.com/romek-rozen/google-ads-generator-with-ai-assistants skills_count=0
2026-05-14 16:10:30 [info     ] extracting_skills              component=skill_selector repo_path=/Users/mikhaileliseev/temp/research-repos/InstAddr-Auto-Creation-GUI subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [info     ] skills_extracted               component=skill_selector count=0
2026-05-14 16:10:30 [info     ] skills_extracted_from_repo     component=skill_teacher repo=https://github.com/zakitucson/InstAddr-Auto-Creation-GUI skills_count=0
2026-05-14 16:10:30 [info     ] extracting_skills              component=skill_selector repo_path=/Users/mikhaileliseev/temp/research-repos/ai-marketing-generator subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [info     ] skills_extracted               component=skill_selector count=0
2026-05-14 16:10:30 [info     ] skills_extracted_from_repo     component=skill_teacher repo=https://github.com/Pranshu1503/ai-marketing-generator skills_count=0
2026-05-14 16:10:30 [info     ] extracting_skills              component=skill_selector repo_path=/Users/mikhaileliseev/temp/research-repos/advanced-python-otp-generator subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [info     ] skills_extracted               component=skill_selector count=0
2026-05-14 16:10:30 [info     ] skills_extracted_from_repo     component=skill_teacher repo=https://github.com/parth-ai12/advanced-python-otp-generator skills_count=0
2026-05-14 16:10:30 [info     ] extracting_skills              component=skill_selector repo_path=/Users/mikhaileliseev/temp/research-repos/adcraft subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [info     ] functions_extracted_from_file  component=skill_selector count=3 subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [info     ] functions_extracted_from_file  component=skill_selector count=2 subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [info     ] skills_extracted               component=skill_selector count=5
2026-05-14 16:10:30 [info     ] skills_extracted_from_repo     component=skill_teacher repo=https://github.com/rakibulmehedi/adcraft skills_count=5
2026-05-14 16:10:30 [info     ] extracting_skills              component=skill_selector repo_path=/Users/mikhaileliseev/temp/research-repos/tapi-yandex-direct subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [info     ] functions_extracted_from_file  component=skill_selector count=1 subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [info     ] functions_extracted_from_file  component=skill_selector count=6 subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [info     ] skills_extracted               component=skill_selector count=7
2026-05-14 16:10:30 [info     ] skills_extracted_from_repo     component=skill_teacher repo=https://github.com/pavelmaksimov/tapi-yandex-direct skills_count=7
2026-05-14 16:10:30 [info     ] extracting_skills              component=skill_selector repo_path=/Users/mikhaileliseev/temp/research-repos/yandex-py subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [info     ] functions_extracted_from_file  component=skill_selector count=1 subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [info     ] functions_extracted_from_file  component=skill_selector count=1 subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [info     ] functions_extracted_from_file  component=skill_selector count=1 subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [info     ] functions_extracted_from_file  component=skill_selector count=1 subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [info     ] functions_extracted_from_file  component=skill_selector count=3 subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [info     ] functions_extracted_from_file  component=skill_selector count=1 subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [info     ] functions_extracted_from_file  component=skill_selector count=2 subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [info     ] skills_extracted               component=skill_selector count=10
2026-05-14 16:10:30 [info     ] skills_extracted_from_repo     component=skill_teacher repo=https://github.com/limepillX/yandex-py skills_count=10
2026-05-14 16:10:30 [info     ] extracting_skills              component=skill_selector repo_path=/Users/mikhaileliseev/temp/research-repos/direct_api subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [info     ] skills_extracted               component=skill_selector count=0
2026-05-14 16:10:30 [info     ] skills_extracted_from_repo     component=skill_teacher repo=https://github.com/iakovleva/direct_api skills_count=0
2026-05-14 16:10:30 [info     ] extracting_skills              component=skill_selector repo_path=/Users/mikhaileliseev/temp/research-repos/yandex-direct-api subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [info     ] functions_extracted_from_file  component=skill_selector count=4 subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [info     ] skills_extracted               component=skill_selector count=4
2026-05-14 16:10:30 [info     ] skills_extracted_from_repo     component=skill_teacher repo=https://github.com/dpmn-agency/yandex-direct-api skills_count=4
2026-05-14 16:10:30 [info     ] extracting_skills              component=skill_selector repo_path=/Users/mikhaileliseev/temp/research-repos/Dinamika_test_api_yandex_direct subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [info     ] skills_extracted               component=skill_selector count=0
2026-05-14 16:10:30 [info     ] skills_extracted_from_repo     component=skill_teacher repo=https://github.com/IrinaVeselkova/Dinamika_test_api_yandex_direct skills_count=0
2026-05-14 16:10:30 [info     ] extracting_skills              component=skill_selector repo_path=/Users/mikhaileliseev/temp/research-repos/googleads-python-lib subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
2026-05-14 16:10:30 [debug    ] detect_patterns_called         component=skill_selector has_subagent_type=True in_signatures=True subagent_type=ad-copy
